name,salary,season_start,season_end,salary_bin
Jaren Jackson Jr ,7257360,2020,2021,average
JaMychal Green ,7199760,2020,2021,average
Nemanja Bjelica ,7150000,2020,2021,average
Patrick Williams ,7068360,2020,2021,average
Ivica Zubac ,7000000,2020,2021,average
Darius Miller ,7000000,2020,2021,average
Aron Baynes ,7000000,2020,2021,average
Jabari Parker ,6930729,2020,2021,average
Lauri Markkanen ,6731508,2020,2021,average
Darius Garland ,6720720,2020,2021,average
DJ Augustin ,6666667,2020,2021,average
Trae Young ,6571800,2020,2021,average
Chris Boucher ,6500000,2020,2021,average
Juan Hernangomez ,6493000,2020,2021,average
Joakim Noah ,6431666,2020,2021,average
Isaac Okoro ,6400920,2020,2021,average
Frank Ntilikina ,6176578,2020,2021,average
DeMarre Carroll ,6119676,2020,2021,average
Jarrett Culver ,6104280,2020,2021,average
Alec Burks ,6000000,2020,2021,average
Ishmael Smith ,6000000,2020,2021,average
Mo Bamba ,5969040,2020,2021,average
Onyeka Okongwu ,5813640,2020,2021,average
Justin Holiday ,5720400,2020,2021,average
Dennis Smith ,5686677,2020,2021,average
Avery Bradley ,5635000,2020,2021,average
Timofey Mozgov ,5573333,2020,2021,average
Coby White ,5572680,2020,2021,average
Trey Lyles ,5500000,2020,2021,average
Wendell Carter ,5448840,2020,2021,average
Zach Collins ,5406255,2020,2021,average
Malik Monk ,5345687,2020,2021,average
Killian Hayes ,5307120,2020,2021,average
Luke Kennard ,5273826,2020,2021,average
Ryan Anderson ,5214583,2020,2021,average
Donovan Mitchell ,5195501,2020,2021,average
Rodney McGruder ,5192307,2020,2021,average
Bam Adebayo ,5115492,2020,2021,average
Justin Jackson ,5109637,2020,2021,average
Jaxson Hayes ,5105160,2020,2021,average
Ed Davis ,5005350,2020,2021,average
Mike Scott ,5005350,2020,2021,average
Enes Kanter ,5005350,2020,2021,average
Richaun Holmes ,5005350,2020,2021,average
Daniel Theis ,5000000,2020,2021,average
Luol Deng ,5000000,2020,2021,average
Nerlens Noel ,5000000,2020,2021,average
Collin Sexton ,4991880,2020,2021,average
Pat Connaughton ,4938273,2020,2021,average
Obi Toppin ,4862040,2020,2021,average
Kevon Looney ,4821429,2020,2021,average
Kris Dunn ,4767000,2020,2021,average
Garrett Temple ,4767000,2020,2021,average
Josh Jackson ,4767000,2020,2021,average
Elfrid Payton ,4767000,2020,2021,average
Rui Hachimura ,4692840,2020,2021,average
Denzel Valentine ,4642800,2020,2021,average
Kevin Knox ,4588680,2020,2021,average
DJ Wilson ,4548280,2020,2021,average
Deni Avdija ,4469160,2020,2021,average
Cam Reddish ,4458000,2020,2021,average
TJ Leaf ,4431423,2020,2021,average
Mikal Bridges ,4359000,2020,2021,average
Jalen Smith ,4245720,2020,2021,average
Cameron Johnson ,4235160,2020,2021,average
JaVale McGee ,4200000,2020,2021,average
Reggie Bullock ,4200000,2020,2021,average
Shai Gilgeous-Alexander ,4141320,2020,2021,average
John Collins ,4137302,2020,2021,average
Willie Cauley-Stein ,4100000,2020,2021,average
Devin Vassell ,4033440,2020,2021,average
PJ Washington ,4023600,2020,2021,average
Dorian Finney-Smith ,4000000,2020,2021,average
Patrick McCaw ,4000000,2020,2021,average
Alex Len ,3970648,2020,2021,average
Terrance Ferguson ,3944013,2020,2021,average
Miles Bridges ,3934320,2020,2021,average
Austin Rivers ,3929049,2020,2021,average
Jevon Carter ,3925000,2020,2021,average
Jarrett Allen ,3909902,2020,2021,average
Nicolo Melli ,3897436,2020,2021,average
OG Anunoby ,3872215,2020,2021,average
Gabriel Deck ,3870370,2020,2021,average
Tyrese Haliburton ,3831840,2020,2021,average
Tyler Herro ,3822240,2020,2021,average
Patrick Patterson ,3814771,2020,2021,average
Stanley Johnson ,3804150,2020,2021,average
Jake Layman ,3761085,2020,2021,average
Jerome Robinson ,3737520,2020,2021,average
Danuel House ,3717000,2020,2021,average
Kira Lewis ,3640200,2020,2021,average
Romeo Langford ,3631200,2020,2021,average
Wesley Matthews ,3623000,2020,2021,average
Bobby Portis ,3623000,2020,2021,average
Moe Harkless ,3623000,2020,2021,average
Wayne Ellington ,3564753,2020,2021,average
Kyle Kuzma ,3562178,2020,2021,average
Michael Porter ,3550800,2020,2021,average
Tony Bradley ,3542060,2020,2021,average
Derrick White ,3516284,2020,2021,average
Bismack Biyombo ,3500000,2020,2021,average
Boban Marjanovic ,3500000,2020,2021,average
TJ McConnell ,3500000,2020,2021,average
Luca Vildoza ,3500000,2020,2021,average
Josh Hart ,3491159,2020,2021,average
Aaron Nesmith ,3458400,2020,2021,average
Sekou Doumbouya ,3449400,2020,2021,average
Dewayne Dedmon ,3447478,2020,2021,average
Troy Brown ,3372840,2020,2021,average
Jeff Teague ,3372826,2020,2021,average
Michael Carter-Williams ,3300000,2020,2021,average
James Ennis ,3300000,2020,2021,average
Cole Anthony ,3285120,2020,2021,average
Taj Gibson ,3283684,2020,2021,average
Facundo Campazzo ,3200000,2020,2021,average
Jon Leuer ,3169348,2020,2021,average
Isaiah Stewart ,3121080,2020,2021,average
Chuma Okeke ,3121080,2020,2021,average
Nickeil Alexander-Walker ,3113160,2020,2021,average
DeMarcus Cousins ,3051832,2020,2021,average
Donte DiVincenzo ,3044160,2020,2021,average
Khem Birch ,3011499,2020,2021,average
Ryan Arcidiacono ,3000000,2020,2021,average
Trey Burke ,3000000,2020,2021,average
Aleksej Pokusevski ,2964840,2020,2021,average
Goga Bitadze ,2957520,2020,2021,average
Lonnie Walker ,2895720,2020,2021,average
Ben McLemore ,2893630,2020,2021,average
Andrew Nicholson ,2844429,2020,2021,average
Luka Samanic ,2824320,2020,2021,average
Josh Green ,2816760,2020,2021,average
Kevin Huerter ,2761920,2020,2021,average
Alex Caruso ,2750000,2020,2021,average
Marko Guduric ,2750000,2020,2021,average
Matisse Thybulle ,2711280,2020,2021,average
Saddiq Bey ,2689920,2020,2021,average
Josh Okogie ,2651040,2020,2021,average
Vincent Poirier ,2619207,2020,2021,average
Brandon Clarke ,2602920,2020,2021,below average
Precious Achiuwa ,2582160,2020,2021,below average
Jeff Green ,2564753,2020,2021,below average
Jose Juan Barea ,2564753,2020,2021,below average
Marc Gasol ,2564753,2020,2021,below average
Jared Dudley ,2564753,2020,2021,below average
Udonis Haslem ,2564753,2020,2021,below average
Dwight Howard ,2564753,2020,2021,below average
Carmelo Anthony ,2564753,2020,2021,below average
Grayson Allen ,2545320,2020,2021,below average
Grant Williams ,2498760,2020,2021,below average
Tyrese Maxey ,2478840,2020,2021,below average
Chandler Hutchison ,2443440,2020,2021,below average
Mfiondu Kabengele ,2432353,2020,2021,below average
Darius Bazley ,2399160,2020,2021,below average
Moritz Wagner ,2383915,2020,2021,below average
Zeke Nnaji ,2379840,2020,2021,below average
Aaron Holiday ,2345640,2020,2021,below average
Bryn Forbes ,2337145,2020,2021,below average
Reggie Jackson ,2331593,2020,2021,below average
Markieff Morris ,2331593,2020,2021,below average
E'Twaun Moore ,2331593,2020,2021,below average
Kent Bazemore ,2320044,2020,2021,below average
Hassan Whiteside ,2320044,2020,2021,below average
Ty Jerome ,2303040,2020,2021,below average
Mike Muscala ,2283034,2020,2021,below average
Anfernee Simons ,2252040,2020,2021,below average
Luke Kornet ,2250000,2020,2021,below average
Brad Wanamaker ,2250000,2020,2021,below average
Monta Ellis ,2245400,2020,2021,below average
Nassir Little ,2210640,2020,2021,below average
RJ Hampton ,2193480,2020,2021,below average
Solomon Hill ,2174318,2020,2021,below average
Matthew Dellavedova ,2174318,2020,2021,below average
Edmond Sumner ,2160000,2020,2021,below average
Anderson Varejao ,2141713,2020,2021,below average
Dylan Windler ,2137440,2020,2021,below average
Immanuel Quickley ,2105520,2020,2021,below average
John Konchar ,2100000,2020,2021,below average
Landry Shamet ,2090040,2020,2021,below average
Jordan Poole ,2063280,2020,2021,below average
Bol Bol ,2058240,2020,2021,below average
Keldon Johnson ,2048040,2020,2021,below average
Payton Pritchard ,2035800,2020,2021,below average
Robert Williams ,2029920,2020,2021,below average
Tyler Johnson ,2028594,2020,2021,below average
Bruno Caboclo ,2028594,2020,2021,below average
Langston Galloway ,2028594,2020,2021,below average
Gary Clark ,2018458,2020,2021,below average
Jacob Evans ,2017320,2020,2021,below average
Spencer Hawes ,2007058,2020,2021,below average
Dzanan Musa ,2002800,2020,2021,below average
Damyean Dotson ,2000000,2020,2021,below average
Kenrich Williams ,2000000,2020,2021,below average
Theo Maledon ,2000000,2020,2021,below average
Omari Spellman ,1988280,2020,2021,below average
Quinn Cook ,1981649,2020,2021,below average
Mario Hezonja ,1977011,2020,2021,below average
Cameron Payne ,1977011,2020,2021,below average
Udoka Azubuike ,1977000,2020,2021,below average
Jaden McDaniels ,1964760,2020,2021,below average
Malachi Flynn ,1950600,2020,2021,below average
Desmond Bane ,1936440,2020,2021,below average
Jontay Porter ,1900000,2020,2021,below average
Jahlil Okafor ,1882867,2020,2021,below average
JaKarr Sampson ,1882867,2020,2021,below average
Raul Neto ,1882867,2020,2021,below average
Larry Sanders ,1865546,2020,2021,below average
Timothe Luwawu ,1824003,2020,2021,below average
David Nwaba ,1824003,2020,2021,below average
Marquese Chriss ,1824003,2020,2021,below average
Georges Niang ,1783557,2020,2021,below average
Rodions Kurucs ,1780152,2020,2021,below average
PJ Dozier ,1762796,2020,2021,below average
Damion Lee ,1762796,2020,2021,below average
Alfonzo McKinnie ,1762796,2020,2021,below average
Furkan Korkmaz ,1762796,2020,2021,below average
Semi Ojeleye ,1752950,2020,2021,below average
Abdel Nader ,1752950,2020,2021,below average
Thon Maker ,1737145,2020,2021,below average
Willy Hernangomez ,1737145,2020,2021,below average
Frank Kaminsky ,1737145,2020,2021,below average
DeAndre Bembry ,1737145,2020,2021,below average
Monte Morris ,1723707,2020,2021,below average
Kevin Porter ,1717981,2020,2021,below average
Brandon Goodwin ,1701593,2020,2021,below average
Thanasis Antetokounmpo ,1701593,2020,2021,below average
Shake Milton ,1701593,2020,2021,below average
Ignas Brazdeikis ,1686315,2020,2021,below average
Sterling Brown ,1678854,2020,2021,below average
Wesley Iwundu ,1678854,2020,2021,below average
Dwayne Bacon ,1678854,2020,2021,below average
Torrey Craig ,1678854,2020,2021,below average
Bruce Brown ,1663861,2020,2021,below average
Devonte Graham ,1663861,2020,2021,below average
Jalen Brunson ,1663861,2020,2021,below average
Hamidou Diallo ,1663861,2020,2021,below average
Duncan Robinson ,1663861,2020,2021,below average
Kendrick Nunn ,1663861,2020,2021,below average
Jarred Vanderbilt ,1663861,2020,2021,below average
Mitchell Robinson ,1663861,2020,2021,below average
Sviatoslav Mykhailiuk ,1663861,2020,2021,below average
Gary Trent Jr ,1663861,2020,2021,below average
Isaac Bonga ,1663861,2020,2021,below average
Isaiah Hartenstein ,1620564,2020,2021,below average
Wenyen Gabriel ,1620564,2020,2021,below average
Josh Gray ,1620564,2020,2021,below average
Harry Giles ,1620564,2020,2021,below average
Drew Eubanks ,1620564,2020,2021,below average
Bruno Fernando ,1517981,2020,2021,below average
Carsen Edwards ,1517981,2020,2021,below average
Nicolas Claxton ,1517981,2020,2021,below average
Cody Martin ,1517981,2020,2021,below average
Caleb Martin ,1517981,2020,2021,below average
Jalen McDaniels ,1517981,2020,2021,below average
Javonte Green ,1517981,2020,2021,below average
Dean Wade ,1517981,2020,2021,below average
Vlatko Cancar ,1517981,2020,2021,below average
Eric Paschall ,1517981,2020,2021,below average
Alen Smailagic ,1517981,2020,2021,below average
Mychal Mulder ,1517981,2020,2021,below average
Chris Clemons ,1517981,2020,2021,below average
Jalen Lecque ,1517981,2020,2021,below average
Terance Mann ,1517981,2020,2021,below average
Talen Horton-Tucker ,1517981,2020,2021,below average
KZ Okpala ,1517981,2020,2021,below average
Naz Reid ,1517981,2020,2021,below average
Jaylen Nowell ,1517981,2020,2021,below average
Luguentz Dort ,1517981,2020,2021,below average
Isaiah Roby ,1517981,2020,2021,below average
Admiral Schofield ,1517981,2020,2021,below average
Justin James ,1517981,2020,2021,below average
Terence Davis ,1517981,2020,2021,below average
Chris Silva ,1517981,2020,2021,below average
Miye Oni ,1517981,2020,2021,below average
Juwan Morgan ,1517981,2020,2021,below average
Matt Thomas ,1517981,2020,2021,below average
Daniel Gafford ,1517981,2020,2021,below average
Robert Woodard ,1500000,2020,2021,below average
Damian Jones ,1487284,2020,2021,below average
JR Smith ,1456667,2020,2021,below average
Jae'Sean Tate ,1445697,2020,2021,below average
DaQuan Jeffries ,1445697,2020,2021,below average
Kelan Martin ,1445697,2020,2021,below average
Zylan Cheatham ,1445697,2020,2021,below average
Paul Watson ,1445697,2020,2021,below average
Vernon Carey ,1350000,2020,2021,below average
Xavier Tillman ,1300000,2020,2021,below average
Tyrell Terry ,1289846,2020,2021,below average
Oshae Brissett ,1255493,2020,2021,below average
Moses Brown ,1250000,2020,2021,below average
Sindarius Thornwell ,1235889,2020,2021,below average
Ersan Ilyasova ,1194542,2020,2021,below average
Glenn Robinson III ,1165322,2020,2021,below average
Zhaire Smith ,1068200,2020,2021,below average
Khyri Thomas ,1061283,2020,2021,below average
Guerschon Yabusele ,1039080,2020,2021,below average
Norvel Pelle ,1014905,2020,2021,below average
Nick Richards ,1000000,2020,2021,below average
Lamar Stevens ,1000000,2020,2021,below average
Jahmi'us Ramsey ,1000000,2020,2021,below average
Kyle Singler ,999200,2020,2021,below average
Juan Toscano-Anderson ,943963,2020,2021,below average
Shaquille Harrison ,915048,2020,2021,below average
Chimezie Metu ,910895,2020,2021,below average
Deividas Sirvydis ,898310,2020,2021,below average
KJ Martin ,898310,2020,2021,below average
Daniel Oturu ,898310,2020,2021,below average
Jordan Nwora ,898310,2020,2021,below average
Sam Merrill ,898310,2020,2021,below average
Isaiah Joe ,898310,2020,2021,below average
CJ Elleby ,898310,2020,2021,below average
Tre Jones ,898310,2020,2021,below average
Elijah Hughes ,898310,2020,2021,below average
Anthony Gill ,898310,2020,2021,below average
Iman Shumpert ,803044,2020,2021,below average
Theo Pinson ,802182,2020,2021,below average
Yuta Watanabe ,737996,2020,2021,below average
Tremont Waters ,712278,2020,2021,minimum
Frank Jackson ,699115,2020,2021,minimum
Rayjon Tucker ,693755,2020,2021,minimum
Tyler Cook ,693141,2020,2021,minimum
Garrison Mathews ,688052,2020,2021,minimum
Cole Aldrich ,685340,2020,2021,minimum
Shaun Livingston ,666666,2020,2021,minimum
Gabe Vincent ,660750,2020,2021,minimum
Tacko Fall ,653924,2020,2021,minimum
Max Strus ,647098,2020,2021,minimum
Alize Johnson ,621587,2020,2021,minimum
Anthony Tolliver ,614838,2020,2021,minimum
Paul Reed ,609128,2020,2021,minimum
Tim Frazier ,597463,2020,2021,minimum
Jordan Bell ,592368,2020,2021,minimum
Amir Coffey ,578842,2020,2021,minimum
Naji Marshall ,538391,2020,2021,minimum
Kyle Guy ,537888,2020,2021,minimum
Markus Howard ,535294,2020,2021,minimum
Skylar Mays ,532218,2020,2021,minimum
Mamadi Diakite ,529341,2020,2021,minimum
Nathan Knight ,522989,2020,2021,minimum
Jared Harper ,520487,2020,2021,minimum
Saben Lee ,516836,2020,2021,minimum
Jarrell Brantley ,510586,2020,2021,minimum
Jordan McLaughlin ,503760,2020,2021,minimum
Rondae Hollis-Jefferson ,502957,2020,2021,minimum
Reggie Perry ,489148,2020,2021,minimum
Cassius Stanley ,470690,2020,2021,minimum
Trent Forrest ,470690,2020,2021,minimum
Dakari Johnson ,459414,2020,2021,minimum
Chris Chiozza ,449115,2020,2021,minimum
Grant Riller ,449115,2020,2021,minimum
Nate Darling ,449115,2020,2021,minimum
Devon Dotson ,449115,2020,2021,minimum
Adam Mokoka ,449115,2020,2021,minimum
Marques Bolden ,449115,2020,2021,minimum
Tyler Bey ,449115,2020,2021,minimum
Nate Hinton ,449115,2020,2021,minimum
Nico Mannion ,449115,2020,2021,minimum
Jay Scrubb ,449115,2020,2021,minimum
Kostas Antetokounmpo ,449115,2020,2021,minimum
Devontae Cacok ,449115,2020,2021,minimum
Killian Tillie ,449115,2020,2021,minimum
Sean McDermott ,449115,2020,2021,minimum
Jaylen Adams ,449115,2020,2021,minimum
Josh Hall ,449115,2020,2021,minimum
Ty-Shon Alexander ,449115,2020,2021,minimum
Keljin Blevins ,449115,2020,2021,minimum
Quinndary Weatherspoon ,449115,2020,2021,minimum
Keita Bates-Diop ,449115,2020,2021,minimum
Jalen Harris ,449115,2020,2021,minimum
Cassius Winston ,449115,2020,2021,minimum
Yogi Ferrell ,444149,2020,2021,minimum
Noah Vonleh ,427725,2020,2021,minimum
Mason Jones ,424544,2020,2021,minimum
Brodric Thomas ,412202,2020,2021,minimum
Andre Roberson ,411639,2020,2021,minimum
Donta Hall ,376276,2020,2021,minimum
Brian Bowen ,375321,2020,2021,minimum
Anzejs Pasecniks ,374297,2020,2021,minimum
Freddie Gillespie ,363015,2020,2021,minimum
AJ Hammons ,350087,2020,2021,minimum
Karim Mane ,344557,2020,2021,minimum
Will Magnay ,341481,2020,2021,minimum
Greg Whittington ,332252,2020,2021,minimum
Raymond Spalding ,289156,2020,2021,minimum
Chasson Randle ,279927,2020,2021,minimum
Justin Patton ,267623,2020,2021,minimum
Gary Payton II ,249864,2020,2021,minimum
Mike James ,237648,2020,2021,minimum
Charlie Brown ,217844,2020,2021,minimum
Anthony Lamb ,215330,2020,2021,minimum
Justin Robinson ,198040,2020,2021,minimum
Axel Toupane ,196872,2020,2021,minimum
Henry Ellenson ,168983,2020,2021,minimum
Ashton Hagans ,166111,2020,2021,minimum
Isaiah Thomas ,159698,2020,2021,minimum
John Henson ,158907,2020,2021,minimum
Armoni Brooks ,135362,2020,2021,minimum
Jordan Bone ,135350,2020,2021,minimum
Jaylen Hoard ,129209,2020,2021,minimum
Justin Anderson ,125000,2020,2021,minimum
Amida Brimah ,123056,2020,2021,minimum
Didi Louzada ,123056,2020,2021,minimum
Troy Williams ,122741,2020,2021,minimum
James Nunnally ,107674,2020,2021,minimum
Demetrius Jackson ,92857,2020,2021,minimum
Dakota Mathias ,86132,2020,2021,minimum
Malik Fitts ,61528,2020,2021,minimum
Jeremiah Martin ,58452,2020,2021,minimum
Jerian Grant ,50000,2020,2021,minimum
Louis King ,49222,2020,2021,minimum
Cameron Oliver ,43070,2020,2021,minimum
Cam Reynolds ,33299,2020,2021,minimum
Tyler Hall ,25000,2020,2021,minimum
Andrew White ,25000,2020,2021,minimum
Elijah Bryant ,24611,2020,2021,minimum
Caleb Homesley ,20000,2020,2021,minimum
Stephen Curry ,45780966,2021,2022,max
John Wall ,44310840,2021,2022,max
James Harden ,44310840,2021,2022,max
Russell Westbrook ,44211146,2021,2022,max
Kevin Durant ,42018900,2021,2022,max
LeBron James ,41180544,2021,2022,max
Paul George ,39344970,2021,2022,max
Kawhi Leonard ,39344900,2021,2022,max
Giannis Antetokounmpo ,39344900,2021,2022,max
Damian Lillard ,39344900,2021,2022,max
Klay Thompson ,37980720,2021,2022,max
Jimmy Butler ,36016200,2021,2022,max
Tobias Harris ,35995950,2021,2022,max
Khris Middleton ,35500000,2021,2022,max
Anthony Davis ,35361360,2021,2022,max
Rudy Gobert ,35344828,2021,2022,max
Kyrie Irving ,35328700,2021,2022,max
Kemba Walker ,34967442,2021,2022,max
Bradley Beal ,33724200,2021,2022,max
Ben Simmons ,33003936,2021,2022,max
Pascal Siakam ,33003936,2021,2022,max
Blake Griffin ,32405817,2021,2022,max
Karl-Anthony Towns ,31650600,2021,2022,max
Devin Booker ,31650600,2021,2022,max
Kristaps Porzingis ,31650600,2021,2022,max
Andrew Wiggins ,31579390,2021,2022,max
Joel Embiid ,31579390,2021,2022,max
Kevin Love ,31258256,2021,2022,max
Jrue Holiday ,31171333,2021,2022,max
Nikola Jokic ,31044906,2021,2022,max
CJ McCollum ,30864198,2021,2022,max
Chris Paul ,30800000,2021,2022,max
D'Angelo Russell ,30013500,2021,2022,max
Gordon Hayward ,29925000,2021,2022,max
