,x,y,norm_sal,norm_pie,Year
4975,6.0,4,0.36210526315789476,0.12906220984215414,2007
4976,7.0,7,0.10526315789473684,0.036211699164345405,2007
4977,4.0,2,0.15225094736842104,0.16898792943361188,2007
4979,41.0,0,0.01798581052631579,0.03992571959145775,2007
4980,1.0,14,0.8,0.07149489322191271,2007
4981,8.0,5,0.2736842105263158,0.09842154131847725,2007
4985,7.0,0,0.10676715789473684,0.04642525533890436,2007
4986,13.0,8,0.29473684210526313,0.12070566388115134,2007
4988,36.0,1,0.028945515789473686,0.09285051067780872,2007
4989,41.0,9,0.35157894736842105,0.07520891364902506,2007
4992,21.0,0,0.049869473684210526,0.05013927576601671,2007
4993,20.0,4,0.03173755789473684,0.08635097493036212,2007
4996,7.0,12,0.1831578947368421,0.06220984215413185,2007
4997,28.0,5,0.12589591578947368,0.08263695450324977,2007
4998,33.0,5,0.24215284210526317,0.0436397400185701,2007
4999,42.0,1,0.028945515789473686,0.06685236768802229,2007
5000,17.0,2,0.06386526315789473,0.10027855153203342,2007
5001,49.0,5,0.16597894736842106,0.0733519034354689,2007
5003,2.0,4,0.2736842105263158,0.059424326833797586,2007
5007,29.0,3,0.07302383157894737,0.015784586815227482,2007
5008,30.0,2,0.041709473684210525,0.12163416898792943,2007
5009,18.0,4,0.44842105263157894,0.12163416898792943,2007
5010,8.0,6,0.09035789473684211,0.07428040854224698,2007
5011,23.0,7,0.043533894736842105,0.07428040854224698,2007
5012,24.0,3,0.07956884210526316,0.08820798514391828,2007
5013,53.0,0,0.01798581052631579,-0.015784586815227482,2007
5014,6.0,7,0.0017769684210526316,0.06963788300835655,2007
5015,13.0,10,0.05135115789473684,0.06870937790157847,2007
5016,24.0,11,0.2683747368421053,0.07706592386258125,2007
5017,3.0,2,0.16886905263157895,0.13556174558960074,2007
5018,17.0,7,0.21052631578947367,0.07242339832869081,2007
5019,23.0,8,0.09975204210526316,0.0436397400185701,2007
5021,5.0,3,0.16821065263157894,0.10492107706592387,2007
5022,4.0,16,0.05135115789473684,0.09656453110492108,2007
5023,9.0,9,0.6888460631578948,0.16341689879294338,2007
5024,47.0,0,0.01798581052631579,0.03435468895078923,2007
5025,4.0,13,0.2533458947368421,0.052924791086350974,2007
5026,19.0,3,0.08592614736842105,0.095636025998143,2007
5027,4.0,5,0.2717227789473684,0.08913649025069638,2007
5029,1.0,3,0.25521153684210524,0.1439182915506035,2007
5030,5.0,4,0.5491052631578948,0.12906220984215414,2007
5033,39.0,6,0.24421052631578946,0.09656453110492108,2007
5035,37.0,7,0.06315789473684211,0.09935004642525533,2007
5036,10.0,13,0.07705263157894737,0.05478180129990715,2007
5037,4.0,6,0.37673865263157896,0.07613741875580315,2007
5038,38.0,7,0.20852126315789474,0.06870937790157847,2007
5039,1.0,8,0.6460631578947369,0.10027855153203342,2007
5040,2.0,3,0.2285181894736842,0.11142061281337047,2007
5041,15.0,13,0.05135115789473684,0.05663881151346332,2007
5042,43.0,12,0.2822368421052632,0.010213556174558961,2007
5043,10.0,11,0.4459157894736842,0.08449396471680594,2007
5046,41.0,8,0.12631578947368421,0.05013927576601671,2007
5047,23.0,2,0.04921263157894737,0.08635097493036212,2007
5048,14.0,5,0.13894736842105262,0.06592386258124419,2007
5049,32.0,0,0.02736842105263158,0.055710306406685235,2007
5050,18.0,2,0.060672,0.05478180129990715,2007
5051,25.0,6,0.4,0.11049210770659239,2007
5052,30.0,6,0.5031747368421052,0.11606313834726091,2007
5053,35.0,0,0.01798581052631579,0.055710306406685235,2007
5054,40.0,8,0.16842105263157894,0.06685236768802229,2007
5055,3.0,13,0.07705263157894737,0.10027855153203342,2007
5056,53.0,9,0.15789473684210525,0.04271123491179201,2007
5057,52.0,1,0.0023606315789473685,0.027855153203342618,2007
5058,19.0,2,0.057938526315789475,0.09099350046425256,2007
5059,16.0,7,0.2683747368421053,0.11513463324048283,2007
5060,12.0,1,0.08000842105263158,0.027855153203342618,2007
5061,28.0,2,0.03952673684210526,0.19591457753017644,2007
5062,9.0,2,0.09626778947368421,0.10306406685236769,2007
5068,27.0,10,0.051366315789473684,0.06035283194057567,2007
5069,33.0,7,0.12631578947368421,0.03992571959145775,2007
5070,19.0,7,0.16842105263157894,0.009285051067780872,2007
5071,27.0,6,0.26526315789473687,0.08820798514391828,2007
5072,8.0,7,0.3334736842105263,0.095636025998143,2007
5074,20.0,3,0.08259406315789473,0.10306406685236769,2007
5075,41.0,1,0.028945515789473686,0.053853296193129056,2007
5076,49.0,4,0.12210526315789473,0.07892293407613742,2007
5077,18.0,8,0.13498947368421052,0.09656453110492108,2007
5079,22.0,0,0.04787368421052632,0.08077994428969358,2007
5080,11.0,5,0.23714526315789475,0.03435468895078923,2007
5081,22.0,2,0.05125894736842105,0.09656453110492108,2007
5082,52.0,6,0.09894736842105263,0.026926648096564528,2007
5083,10.0,4,0.05052631578947368,0.08170844939647169,2007
5084,18.0,6,0.25684210526315787,0.0009285051067780873,2007
5085,49.0,7,0.0968421052631579,0.051996285979572884,2007
5086,31.0,4,0.2255157894736842,0.06035283194057567,2007
5087,2.0,13,0.8306526315789474,0.13184772516248838,2007
5088,26.0,2,0.043846736842105265,0.09656453110492108,2007
5089,5.0,6,0.4678362105263158,0.11049210770659239,2007
5090,20.0,0,0.051951157894736845,0.055710306406685235,2007
5091,10.0,8,0.37465263157894735,0.10770659238625811,2007
5092,7.0,9,0.3763157894736842,0.08170844939647169,2007
5093,19.0,0,0.054113684210526314,0.0733519034354689,2007
5094,21.0,8,0.23157894736842105,0.1021355617455896,2007
5095,5.0,0,0.12876631578947367,0.057567316620241414,2007
5096,37.0,11,0.05135115789473684,0.04642525533890436,2007
5097,33.0,9,0.006361642105263158,0.0,2007
5099,17.0,11,0.8306526315789474,0.09099350046425256,2007
5100,36.0,0,0.01798581052631579,0.04828226555246054,2007
5101,36.0,9,0.24421052631578946,1.0,2007
5102,3.0,12,0.28421052631578947,0.0798514391829155,2007
5103,9.0,0,0.08991157894736843,0.09192200557103064,2007
5104,10.0,6,0.5679316631578948,0.11234911792014855,2007
5105,1.0,12,0.21894736842105264,0.095636025998143,2007
5107,9.0,7,0.24263473684210526,0.08635097493036212,2007
5108,16.0,2,0.06722526315789473,0.06035283194057567,2007
5109,25.0,2,0.04535242105263158,0.06592386258124419,2007
5110,26.0,5,0.20008421052631578,0.09192200557103064,2007
5111,26.0,1,0.04250778947368421,0.09842154131847725,2007
5114,23.0,1,0.04770694736842105,0.08449396471680594,2007
5115,6.0,3,0.1529031157894737,0.10770659238625811,2007
5116,29.0,4,0.37894736842105264,0.11606313834726091,2007
5117,37.0,0,0.01798581052631579,0.20612813370473537,2007
5119,17.0,3,0.09446496842105263,0.11513463324048283,2007
5120,39.0,5,0.02265642105263158,0.07242339832869081,2007
5121,17.0,5,0.10736842105263159,0.07613741875580315,2007
5122,13.0,0,0.0732277894736842,0.09842154131847725,2007
5124,5.0,13,0.2898442105263158,0.022284122562674095,2007
5125,50.0,7,0.011153557894736842,0.04921077065923862,2007
5126,20.0,5,0.03599818947368421,0.06499535747446611,2007
5128,43.0,4,0.10273684210526315,0.06592386258124419,2007
5131,27.0,4,0.18866997894736842,0.07892293407613742,2007
5132,22.0,8,0.33157894736842103,0.020427112349117923,2007
5133,1.0,7,0.5578947368421052,0.08449396471680594,2007
5134,2.0,0,0.17562947368421053,0.09656453110492108,2007
5135,5.0,12,1.0,0.18291550603528317,2007
5136,26.0,3,0.0761314105263158,0.11977715877437325,2007
5138,10.0,7,0.15141052631578947,0.09470752089136489,2007
5139,7.0,4,0.47368421052631576,0.08913649025069638,2007
5140,16.0,3,0.09930244210526316,0.07892293407613742,2007
5141,13.0,11,0.8206578947368421,0.14763231197771587,2007
5142,38.0,1,0.07578947368421053,0.05478180129990715,2007
5143,14.0,3,0.10622791578947369,0.09285051067780872,2007
5144,10.0,12,0.3406816,0.09935004642525533,2007
5145,1.0,6,0.3821052631578947,0.06499535747446611,2007
5146,51.0,4,0.18526315789473685,0.07799442896935933,2007
5147,24.0,1,0.04579705263157895,0.0872794800371402,2007
5148,38.0,0,0.031578947368421054,-0.020427112349117923,2007
5149,2.0,1,0.18228884210526317,0.10770659238625811,2007
5150,4.0,8,0.5578356210526316,0.11606313834726091,2007
5152,8.0,9,0.5052666947368422,0.07149489322191271,2007
5153,1.0,4,0.5491052631578948,0.18477251624883936,2007
5154,28.0,4,0.23578947368421052,0.09006499535747446,2007
5155,49.0,1,0.028945515789473686,0.1309192200557103,2007
5156,27.0,2,0.042583578947368424,0.08449396471680594,2007
5157,10.0,14,0.09473684210526316,0.04456824512534819,2007
5160,7.0,11,0.1368421052631579,0.011142061281337047,2007
5162,45.0,2,0.032446736842105264,0.10306406685236769,2007
5163,55.0,5,0.12252631578947368,0.10399257195914577,2007
5164,10.0,3,0.011764842105263159,0.059424326833797586,2007
5165,14.0,4,0.2736842105263158,0.07520891364902506,2007
5166,32.0,4,0.16842105263157894,0.08077994428969358,2007
5167,7.0,3,0.13980374736842105,0.10863509749303621,2007
5168,24.0,2,0.0472421052631579,0.09470752089136489,2007
5169,58.0,9,0.07705263157894737,0.09285051067780872,2007
5171,44.0,11,0.299,0.03435468895078923,2007
5172,57.0,8,0.3823078315789474,0.15691736304549672,2007
5173,57.0,2,0.01798581052631579,0.11606313834726091,2007
5174,18.0,0,0.05666526315789474,0.04549675023212628,2007
5175,13.0,4,0.16699818947368422,0.06963788300835655,2007
5176,2.0,11,0.47368421052631576,0.11884865366759517,2007
5177,43.0,1,0.028945515789473686,0.06499535747446611,2007
5178,33.0,0,0.04969263157894737,0.08077994428969358,2007
5179,33.0,0,0.04969263157894737,0.0510677808727948,2007
5180,29.0,1,0.040729263157894734,0.03806870937790158,2007
5182,54.0,10,0.3326753684210526,0.06685236768802229,2007
5183,29.0,7,0.10189473684210526,-0.031569173630454965,2007
5184,30.0,7,0.25473684210526315,0.07428040854224698,2007
5186,6.0,2,0.12522442105263157,0.0733519034354689,2007
5187,2.0,2,0.18804378947368422,0.08820798514391828,2007
5188,45.0,5,0.12631578947368421,0.07706592386258125,2007
5189,45.0,4,0.1127578947368421,0.07892293407613742,2007
5191,15.0,9,0.25263157894736843,0.08820798514391828,2007
5192,28.0,1,0.04102736842105263,-0.004642525533890436,2007
5194,37.0,6,0.35789473684210527,0.095636025998143,2007
5195,12.0,5,0.03769856842105263,0.0584958217270195,2007
5196,16.0,8,0.31157894736842107,0.10863509749303621,2007
5197,12.0,9,0.13136842105263158,0.031569173630454965,2007
5198,21.0,12,0.7828947368421053,0.07706592386258125,2007
5199,43.0,7,0.6113684210526316,0.1095636025998143,2007
5200,32.0,8,0.043533894736842105,0.055710306406685235,2007
5201,48.0,2,0.03376842105263158,0.06870937790157847,2007
5202,11.0,4,0.1461376842105263,0.06128133704735376,2007
5203,2.0,9,0.5684210526315789,0.08820798514391828,2007
5204,4.0,0,0.14219621052631579,0.07520891364902506,2007
5205,3.0,5,0.3460634947368421,0.11142061281337047,2007
5208,5.0,7,0.352681852631579,0.11049210770659239,2007
5211,47.0,4,0.3263157894736842,0.11049210770659239,2007
5212,40.0,2,0.032446736842105264,0.10863509749303621,2007
5213,25.0,0,0.04235621052631579,-0.0064995357474466105,2007
5214,21.0,7,0.2255157894736842,0.0584958217270195,2007
5215,10.0,1,0.08865347368421053,0.06592386258124419,2007
5216,21.0,2,0.05339621052631579,0.09099350046425256,2007
5217,29.0,9,0.23714526315789475,0.08820798514391828,2007
5218,24.0,5,0.07956884210526316,0.0584958217270195,2007
5219,7.0,5,0.3722105263157895,0.06406685236768803,2007
5220,12.0,4,0.24210526315789474,0.09749303621169916,2007
5221,34.0,0,0.01798581052631579,0.1439182915506035,2007
5222,16.0,0,0.06278905263157895,0.06313834726090993,2007
5223,18.0,1,0.05666526315789474,0.05013927576601671,2007
5225,30.0,11,0.10004210526315789,0.029712163416898793,2007
5227,19.0,9,0.16078947368421054,0.022284122562674095,2007
5228,9.0,1,0.0933221052631579,0.04828226555246054,2007
5229,3.0,6,0.5783157894736842,0.13463324048282266,2007
5230,34.0,1,0.028945515789473686,0.03714020427112349,2007
5231,47.0,1,0.028945515789473686,0.09656453110492108,2007
5232,10.0,9,0.6888460631578948,0.13649025069637882,2007
5233,14.0,11,0.49111578947368423,0.0872794800371402,2007
5234,27.0,7,0.11578947368421053,0.013927576601671309,2007
5235,18.0,7,0.3412842105263158,0.055710306406685235,2007
5236,19.0,1,0.05616505263157895,0.059424326833797586,2007
5238,3.0,9,0.5238226105263157,0.036211699164345405,2007
5239,39.0,9,0.19157894736842104,0.09192200557103064,2007
5241,21.0,1,0.05175915789473684,0.10492107706592387,2007
5242,56.0,0,0.01798581052631579,0.10770659238625811,2007
5244,7.0,1,0.11081431578947368,0.07706592386258125,2007
5245,14.0,2,0.07449094736842106,0.07706592386258125,2007
5246,32.0,9,0.6265263157894737,0.10120705663881151,2007
5247,4.0,12,0.528,0.10863509749303621,2007
5248,17.0,9,0.33010526315789473,0.0937790157845868,2007
5249,52.0,5,0.13957894736842105,0.051996285979572884,2007
5250,5.0,11,0.6736842105263158,0.10306406685236769,2007
5251,5.0,2,0.13787115789473683,0.09099350046425256,2007
5253,20.0,1,0.053921684210526316,0.0584958217270195,2007
5254,7.0,8,0.42105263157894735,0.10863509749303621,2007
5255,13.0,6,0.5136842105263157,0.10399257195914577,2007
5257,21.0,9,0.2871157894736842,0.08356545961002786,2007
5258,11.0,15,0.1528421052631579,0.059424326833797586,2007
5259,12.0,3,0.10952054736842105,0.002785515320334262,2007
5260,16.0,1,0.06516884210526316,0.06406685236768803,2007
5261,15.0,0,0.06608842105263157,0.09656453110492108,2007
5264,14.0,1,0.0722122105263158,0.10027855153203342,2007
5266,37.0,2,0.032446736842105264,0.08077994428969358,2007
5267,37.0,3,0.03478088421052632,0.0436397400185701,2007
5268,31.0,9,0.012837768421052631,0.05478180129990715,2007
5269,8.0,1,0.10152252631578948,0.09749303621169916,2007
5270,55.0,9,0.043533894736842105,0.04271123491179201,2007
5271,50.0,2,0.032446736842105264,0.09656453110492108,2007
5272,50.0,1,0.028945515789473686,0.03992571959145775,2007
5273,31.0,2,0.03296842105263158,0.055710306406685235,2007
5274,24.0,14,0.25894736842105265,0.10399257195914577,2007
5275,26.0,6,0.43157894736842106,0.095636025998143,2007
5276,19.0,4,0.17894736842105263,0.036211699164345405,2007
5277,27.0,3,0.07397688421052631,0.0872794800371402,2007
5278,19.0,10,0.05135115789473684,0.02321262766945218,2007
5279,44.0,9,0.043533894736842105,0.09842154131847725,2007
5280,17.0,0,0.059646315789473686,0.07242339832869081,2007
5281,13.0,3,0.10789162105263157,0.06406685236768803,2007
5282,27.0,1,0.0344,0.06313834726090993,2007
5283,6.0,6,0.24773052631578948,0.06963788300835655,2007
5284,25.0,1,0.04396294736842105,0.018570102135561744,2007
5285,1.0,15,0.8421052631578947,0.10399257195914577,2007
5286,3.0,11,0.24421052631578946,0.0064995357474466105,2007
5288,9.0,8,0.6922105263157895,0.12256267409470752,2007
5289,17.0,1,0.06190989473684211,0.07149489322191271,2007
5290,5.0,1,0.1336522105263158,0.06870937790157847,2007
5292,33.0,1,0.030694736842105264,0.013927576601671309,2007
5293,10.0,0,0.08541473684210527,0.06870937790157847,2007
5294,46.0,0,0.0020234105263157894,0.0510677808727948,2007
5296,42.0,10,0.2791578947368421,0.08635097493036212,2007
5297,4.0,11,0.8005263157894736,0.08170844939647169,2007
5298,38.0,4,0.17894736842105263,0.08170844939647169,2007
5299,2.0,8,0.6345263157894737,0.04178272980501393,2007
5300,15.0,11,0.4789473684210526,0.1392757660167131,2007
5301,32.0,1,0.028945515789473686,0.11327762302692664,2007
5302,15.0,6,0.1367578947368421,0.03435468895078923,2007
5303,2.0,7,0.24421052631578946,0.08077994428969358,2007
5304,8.0,4,0.3368421052631579,0.12534818941504178,2007
5306,52.0,0,0.01798581052631579,0.051996285979572884,2007
5307,23.0,5,0.36528926315789473,0.10492107706592387,2007
5308,13.0,1,0.07600673684210527,0.08170844939647169,2007
5309,12.0,0,0.07708294736842106,0.095636025998143,2007
5310,18.0,12,0.49122804210526316,0.06406685236768803,2007
5312,1.0,10,0.8005973894736842,0.16434540389972144,2007
5313,7.0,10,0.23714526315789475,0.0798514391829155,2007
5314,25.0,3,0.07865856842105264,0.07056638811513463,2007
5315,28.0,6,0.4421052631578947,0.13370473537604458,2007
5316,9.0,10,0.800597347368421,0.12813370473537605,2007
5317,38.0,2,0.06315789473684211,0.07799442896935933,2007
5318,23.0,4,0.16842105263157894,0.09656453110492108,2007
5319,29.0,6,0.1831578947368421,0.02321262766945218,2007
5320,43.0,3,0.13052631578947368,0.10584958217270195,2007
5322,14.0,6,0.38763574736842105,0.10677808727948003,2007
5323,23.0,9,0.14736842105263157,0.07428040854224698,2007
5324,4.0,1,0.14759242105263157,0.09006499535747446,2007
5325,2.0,6,0.43157894736842106,0.10492107706592387,2007
5327,22.0,3,0.08120412631578948,0.07149489322191271,2007
5328,5.0,9,0.5608421052631579,0.12256267409470752,2007
5329,12.0,6,0.23714526315789475,0.06870937790157847,2007
5330,39.0,2,0.032446736842105264,0.013927576601671309,2007
5331,6.0,8,0.5378947368421053,0.09656453110492108,2007
5333,41.0,4,0.13027368421052632,0.07613741875580315,2007
5334,23.0,0,0.04596378947368421,0.06128133704735376,2007
5336,1.0,5,0.5794852631578947,0.15506035283194056,2007
5337,6.0,0,0.11695831578947369,0.07056638811513463,2007
5338,19.0,6,0.5614034947368421,0.12534818941504178,2007
5339,42.0,4,0.16842105263157894,0.06035283194057567,2007
5340,20.0,11,0.42703814736842105,0.11234911792014855,2007
5341,26.0,1,0.042241547670577986,0.2552552552552553,2008
5342,49.0,1,0.02874591536968384,0.1981981981981982,2008
5343,11.0,1,0.08369770216743468,0.2672672672672673,2008
5344,3.0,2,0.16803535432827188,0.10810810810810811,2008
5345,8.0,11,0.27472600726876534,0.4564564564564565,2008
5346,25.0,10,0.372748650671095,0.3033033033033033,2008
5347,3.0,1,0.16268304529254157,0.3753753753753754,2008
5348,15.0,4,0.4444097176406498,0.4684684684684685,2008
5349,14.0,1,0.07176166516927526,0.21921921921921922,2008
5350,29.0,1,0.04047683708271039,0.21621621621621623,2008
5351,60.0,3,0.02874591536968384,0.1801801801801802,2008
5352,20.0,0,0.05156445552901038,0.06906906906906907,2008
5353,1.0,12,0.8419796610640606,0.33333333333333337,2008
5354,9.0,6,0.6088635336535723,0.4084084084084084,2008
5355,56.0,3,0.1481365860138444,0.20720720720720723,2008
5356,30.0,4,0.23369810213618056,0.3003003003003003,2008
5357,49.0,3,0.11068504788353103,0.2702702702702703,2008
5359,9.0,4,0.456529982667213,0.40540540540540543,2008
5360,8.0,9,0.4174758222933206,0.3933933933933934,2008
5361,1.0,2,0.20913274898034231,0.2702702702702703,2008
5362,24.0,9,0.6102957449708778,0.3633633633633634,2008
5364,1.0,3,0.25429568453115625,0.4114114114114114,2008
5365,10.0,3,0.11188216646020469,0.3723723723723724,2008
5366,11.0,4,0.3636079507968953,0.3813813813813814,2008
5367,4.0,10,0.40090948044706326,0.3963963963963964,2008
5369,39.0,11,0.07716568733578556,0.24624624624624625,2008
5371,21.0,11,0.1838240195695415,0.2552552552552553,2008
5372,14.0,0,0.06905642201534636,0.30930930930930933,2008
5375,15.0,3,0.07272159015937905,0.12012012012012013,2008
5376,4.0,11,0.25048547721563896,0.2792792792792793,2008
5377,2.0,13,0.12120265026563176,0.3633633633633634,2008
5378,27.0,1,0.04102467306191104,0.15015015015015015,2008
5379,12.0,11,0.021298739726762363,0.35135135135135137,2008
5380,3.0,9,0.45450993849611915,0.2912912912912913,2008
5381,3.0,4,0.2587575580962684,0.3303303303303304,2008
5383,28.0,4,0.22563893391118447,0.24624624624624625,2008
5386,23.0,11,0.2621164067421964,0.2672672672672673,2008
5387,41.0,7,0.42835711342798505,0.22222222222222227,2008
5388,21.0,5,0.3636079507968953,0.33333333333333337,2008
5390,8.0,1,0.1008939341871225,0.3123123123123123,2008
5391,33.0,3,0.0333819975441111,0.31531531531531537,2008
5392,6.0,2,0.1246060206850907,0.47747747747747754,2008
5393,13.0,0,0.07268765341730468,0.1891891891891892,2008
5394,20.0,7,0.2222048588203249,0.24624624624624625,2008
5395,15.0,13,0.07716568733578556,0.22222222222222227,2008
5396,16.0,11,0.08080176684375451,0.2492492492492493,2008
5397,44.0,8,0.25452556555782674,0.14414414414414414,2008
5398,24.0,5,0.1414030919765704,0.14414414414414414,2008
5399,34.0,7,0.1295614718429679,0.11111111111111113,2008
5400,22.0,10,0.05099702512135011,0.1981981981981982,2008
5401,10.0,0,0.08478367791381473,0.33633633633633636,2008
5405,35.0,9,0.053315066208563744,0.13513513513513514,2008
5406,31.0,1,0.12120265026563176,0.3693693693693694,2008
5407,34.0,6,0.4684004490315787,0.3693693693693694,2008
5408,3.0,5,0.5822002030225194,0.3933933933933934,2008
5409,10.0,6,0.3737073636346962,0.3663663663663664,2008
5411,15.0,2,0.0704090435923108,0.15315315315315314,2008
5412,8.0,3,0.1278190625427492,0.1711711711711712,2008
5414,7.0,3,0.13930426608280388,0.3753753753753754,2008
5415,3.0,11,0.44642976181174365,0.3963963963963964,2008
5416,51.0,2,0.032222977000504284,0.03903903903903904,2008
5418,4.0,5,0.5822002030225194,0.44444444444444453,2008
5419,40.0,0,0.01787379523555614,0.2552552552552553,2008
5420,38.0,4,0.22563893391118447,0.2642642642642643,2008
5421,6.0,5,0.38380839250783394,0.3033033033033033,2008
5422,7.0,8,0.10100220855469313,0.16816816816816818,2008
5423,4.0,3,0.1848012765386333,0.6366366366366367,2008
5425,8.0,6,0.2727059630976715,0.2702702702702703,2008
5428,7.0,1,0.11012957613736366,0.20120120120120122,2008
5429,13.0,9,0.334352135877544,0.31831831831831836,2008
5430,22.0,0,0.0475211351161489,0.20720720720720723,2008
5432,36.0,2,0.10100220855469313,0.3123123123123123,2008
5433,41.0,10,0.367648039139083,0.1801801801801802,2008
5434,9.0,0,0.08924393544358998,0.33633633633633636,2008
5437,21.0,1,0.05143840477273412,0.20120120120120122,2008
5438,20.0,5,0.03743860984761837,0.12912912912912913,2008
5441,33.0,6,0.2525133995590001,0.1981981981981982,2008
5442,42.0,2,0.14948326866094586,0.19219219219219222,2008
5443,6.0,0,0.11609274653043274,0.24024024024024027,2008
5444,17.0,3,0.09412618020070675,0.39939939939939945,2008
5445,3.0,8,0.3636079507968953,0.3273273273273274,2008
5446,49.0,6,0.17109774129165017,0.24324324324324326,2008
5447,2.0,5,0.28361420162157835,0.26126126126126126,2008
5448,52.0,0,0.018180397539844764,0.08408408408408409,2008
5449,27.0,0,0.03947812724452158,0.1981981981981982,2008
5450,30.0,3,0.07223811278746946,0.39939939939939945,2008
5451,18.0,5,0.39845371274826447,0.3933933933933934,2008
5452,35.0,0,0.02222048588203249,0.2522522522522523,2008
5454,8.0,7,0.22563893391118447,0.15615615615615616,2008
5455,23.0,8,0.14609250331711454,0.13213213213213215,2008
5456,46.0,2,0.0074401054883226495,0.12612612612612614,2008
5457,24.0,4,0.15554340117422744,0.2942942942942943,2008
5458,53.0,1,0.0035509548465990576,0.20120120120120122,2008
5459,24.0,12,0.1898841520828231,0.22522522522522526,2008
5460,3.0,3,0.20481021806215224,0.4474474474474475,2008
5461,1.0,0,0.19484538056702963,0.3393393393393394,2008
5463,17.0,8,0.21412468213594946,0.12912912912912913,2008
5464,23.0,9,0.06464141347500361,0.11111111111111113,2008
5466,5.0,4,0.3151268906906426,0.41441441441441446,2008
5467,4.0,17,0.032098138270730686,0.2042042042042042,2008
5468,9.0,10,0.7303632920158886,0.48048048048048053,2008
5469,47.0,1,0.02874591536968384,0.23123123123123127,2008
5470,28.0,0,0.03923572194399032,0.0870870870870871,2008
5472,4.0,14,0.24042137474994882,0.3453453453453454,2008
5473,19.0,4,0.10556084223560067,0.1951951951951952,2008
5474,4.0,6,0.28891411071151046,0.3543543543543544,2008
5476,1.0,4,0.5558353541181873,0.5195195195195196,2008
5477,5.0,5,0.5822002030225194,0.5855855855855856,2008
5478,39.0,7,0.25048547721563896,0.22522522522522526,2008
5480,37.0,8,0.10706234106797473,0.3543543543543544,2008
5481,4.0,7,0.39285750357931626,0.0,2008
5482,38.0,8,0.1313028711211011,0.14714714714714716,2008
5483,1.0,9,0.5558290515803734,0.31831831831831836,2008
5484,2.0,4,0.38532342563615435,0.3753753753753754,2008
5485,7.0,0,0.10597959739226842,0.2792792792792793,2008
5486,10.0,12,0.4667514061729479,0.2882882882882883,2008
5487,12.0,8,0.27731974398444986,0.16816816816816818,2008
5490,41.0,9,0.06868150181719133,0.16816816816816818,2008
5491,23.0,3,0.08013329382665613,0.2552552552552553,2008
5492,14.0,6,0.02515080235750467,0.20120120120120122,2008
5493,32.0,1,0.02874591536968384,0.19219219219219222,2008
5494,26.0,0,0.0406513688990929,0.23423423423423426,2008
5495,18.0,3,0.034541018087717916,0.1981981981981982,2008
5496,25.0,7,0.38380839250783394,0.41741741741741745,2008
5497,30.0,7,0.592012971592442,0.3603603603603604,2008
5498,35.0,1,0.02874591536968384,0.1831831831831832,2008
5499,45.0,0,0.06868150181719133,0.20120120120120122,2008
5500,3.0,14,0.0798483059949982,0.3063063063063063,2008
5501,53.0,10,0.16200774452614491,0.12612612612612614,2008
5502,1.0,1,0.2024762994277538,0.2882882882882883,2008
5503,19.0,3,0.08561359286106694,0.3393393393393394,2008
5505,54.0,2,0.01200564772029531,0.0,2008
5506,16.0,8,0.27731974398444986,0.3453453453453454,2008
5507,47.0,0,0.021901884515367568,0.15615615615615616,2008
5508,12.0,2,0.08212691581999208,0.15015015015015015,2008
5509,9.0,3,0.11768062245156277,0.3783783783783784,2008
5512,30.0,0,0.03866849354074716,1.0,2008
5516,18.0,0,0.05624772593527439,0.2642642642642643,2008
5517,27.0,11,0.05099702512135011,0.1861861861861862,2008
5518,33.0,8,0.03337731104163416,-0.05705705705705706,2008
5519,19.0,8,0.046131263924669486,0.1861861861861862,2008
5520,8.0,8,0.3490636327650195,0.2822822822822823,2008
5522,20.0,4,0.31108680234845487,0.4264264264264264,2008
5523,49.0,5,0.1620075425217278,0.14414414414414414,2008
5524,18.0,9,0.22563893391118447,0.24624624624624625,2008
5527,22.0,1,0.049382807824229005,0.25825825825825827,2008
5528,11.0,6,0.24440110417230426,0.12912912912912913,2008
5529,22.0,3,0.0809077383609701,0.2702702702702703,2008
5530,52.0,7,0.08380363328376683,0.05405405405405406,2008
5531,10.0,5,0.07716568733578556,0.24024024024024027,2008
5532,18.0,7,0.25048547721563896,-0.018018018018018018,2008
5533,49.0,8,0.1003557944199431,0.15015015015015015,2008
5534,31.0,5,0.23369810213618056,0.1741741741741742,2008
5535,2.0,14,0.8634476804923608,0.3783783783783784,2008
5536,26.0,3,0.07585556748818092,0.24624624624624625,2008
5537,5.0,7,0.49378852577742005,0.3063063063063063,2008
5538,10.0,9,0.37152652394758323,0.3543543543543544,2008
5539,12.0,0,0.07651280905968802,0.24324324324324326,2008
5540,19.0,1,0.055816244500328745,0.2042042042042042,2008
5542,21.0,9,0.2222048588203249,0.24324324324324326,2008
5543,5.0,1,0.13282356037310053,0.2912912912912913,2008
5545,17.0,12,0.8634476804923608,0.2942942942942943,2008
5546,36.0,1,0.017078463444513064,0.2792792792792793,2008
5547,36.0,10,0.25048547721563896,0.16816816816816818,2008
5548,3.0,13,0.2828061839531408,0.0810810810810811,2008
5549,11.0,0,0.08054158515451762,0.14714714714714716,2008
5550,9.0,1,0.0927394198772508,0.3003003003003003,2008
5551,8.0,0,0.09708817096878167,0.15315315315315314,2008
5553,10.0,7,0.5750082801610573,0.3693693693693694,2008
5554,1.0,13,0.19372223600790145,0.2852852852852853,2008
