PLAYER_ID,SEASON_ID,LEAGUE_ID,ORGANIZATION_ID,SCHOOL_NAME,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
203524,2012-13,00,2507,Arizona,22.0,35,35,33.0,4.5,9.9,0.458,1.6,4.2,0.39,2.7,3.5,0.766,1.7,3.6,5.3,2.7,1.1,0.6,2.2,2.2,13.4
203511,2012-13,00,2507,Arizona,19.0,34,2,17.8,1.9,4.5,0.409,0.9,2.3,0.405,0.5,0.6,0.818,1.1,2.5,3.6,0.5,0.5,1.0,0.6,1.3,5.2
203509,2012-13,00,3601,Texas,21.0,11,11,37.3,4.2,10.0,0.418,0.7,2.5,0.296,5.5,7.0,0.792,0.6,4.4,5.0,5.5,2.0,0.0,3.4,1.8,14.6
203499,2012-13,00,2630,Miami (FL),20.0,36,35,36.4,5.1,10.6,0.479,1.9,4.7,0.406,2.4,3.1,0.777,0.5,3.4,3.8,4.6,2.0,0.1,2.3,1.6,14.5
203492,2012-13,00,2985,Detroit Mercy,22.0,33,33,36.6,6.5,13.2,0.491,1.3,3.9,0.323,4.5,6.2,0.717,1.3,3.8,5.1,4.5,1.9,0.6,2.1,2.0,18.7
203468,2012-13,00,3418,Lehigh,21.0,12,12,31.0,8.0,16.2,0.495,2.8,5.3,0.516,5.2,6.1,0.849,1.0,4.0,5.0,2.9,1.4,0.3,2.7,1.8,23.9
203463,2012-13,00,2828,Kansas,20.0,37,37,32.2,5.4,10.8,0.495,2.0,4.7,0.42,3.2,3.7,0.87,1.3,3.9,5.2,2.0,1.0,0.7,2.1,1.9,15.9
203502,2012-13,00,3615,North Texas,21.0,32,29,32.4,4.4,9.9,0.44,0.9,3.1,0.3,3.3,4.9,0.675,2.4,6.1,8.5,0.8,1.0,2.7,2.4,2.9,13.0
203498,2012-13,00,2535,California-Los Angeles,20.0,32,30,30.8,6.3,14.3,0.443,1.3,3.3,0.377,4.0,5.6,0.711,2.7,2.5,5.2,0.8,0.7,0.1,1.6,1.7,17.9
203513,2012-13,00,2635,Florida,22.0,36,34,26.4,4.6,8.8,0.516,2.0,4.4,0.453,1.1,1.4,0.784,1.6,3.9,5.5,1.4,0.6,0.7,1.4,2.8,12.2
203488,2012-13,00,3461,Bucknell,21.0,34,34,31.7,6.7,13.1,0.509,0.1,0.5,0.25,5.3,6.7,0.789,2.9,8.2,11.1,2.3,0.5,2.4,1.7,2.2,18.7
203506,2012-13,00,2783,Indiana,21.0,36,36,28.4,5.1,8.4,0.599,0.8,1.9,0.441,2.7,3.6,0.746,2.6,3.8,6.3,2.1,2.2,0.8,2.3,2.5,13.6
203482,2012-13,00,3722,Gonzaga,22.0,32,28,26.4,6.7,10.7,0.629,0.3,0.9,0.3,4.1,5.3,0.776,2.4,4.9,7.3,1.7,0.7,1.1,2.4,2.3,17.8
203486,2012-13,00,3111,Duke,23.0,36,36,34.7,6.1,10.3,0.599,0.0,0.0,,4.8,7.1,0.681,2.8,7.2,10.0,1.9,1.0,1.4,2.9,2.6,17.1
203490,2012-13,00,2620,Georgetown,20.0,31,31,35.4,5.4,11.3,0.48,1.4,3.3,0.422,3.9,5.1,0.777,1.8,5.7,7.5,2.7,1.8,0.9,1.5,2.0,16.2
203515,2012-13,00,3043,Missouri,22.0,34,34,33.9,4.1,11.0,0.376,1.4,4.2,0.324,2.2,3.0,0.735,0.8,2.6,3.3,7.1,1.8,0.1,3.5,1.9,11.9
203318,2011-12,00,2664,Georgia Tech,21.0,21,10,29.9,4.9,10.6,0.457,1.4,4.3,0.333,1.9,3.1,0.606,2.0,4.8,6.7,2.3,1.3,0.9,2.3,2.4,13.0
203460,2012-13,00,2578,Colorado,21.0,31,30,33.4,4.3,8.9,0.48,0.6,1.9,0.328,1.7,3.2,0.551,3.0,8.2,11.2,1.4,2.2,1.3,2.4,2.5,10.9
203491,2012-13,00,2855,Louisville,22.0,40,40,31.2,3.5,8.6,0.404,1.0,3.3,0.288,2.1,2.5,0.867,0.3,2.1,2.4,5.7,2.3,0.2,2.7,2.6,10.0
203503,2012-13,00,3208,New Mexico,21.0,35,35,31.2,4.1,9.7,0.422,1.8,4.7,0.39,2.5,2.9,0.843,0.4,2.2,2.6,2.9,0.8,0.5,2.1,1.3,12.5
203519,2012-13,00,3581,Memphis,20.0,36,36,29.3,4.3,10.6,0.405,0.7,2.5,0.292,2.4,3.1,0.752,1.5,2.9,4.5,1.9,0.7,0.7,1.6,1.4,11.7
203481,2012-13,00,2828,Kansas,23.0,37,37,30.9,5.0,8.6,0.582,0.0,0.0,1.0,3.7,5.2,0.714,2.1,6.4,8.5,0.9,0.8,3.9,2.0,2.1,13.7
203489,2012-13,00,3550,South Dakota State,22.0,33,33,38.1,7.3,15.1,0.485,1.9,5.1,0.379,5.7,7.0,0.813,1.1,4.5,5.6,5.8,1.7,0.1,2.3,1.5,22.3
203469,2012-13,00,2783,Indiana,20.0,36,36,29.5,5.5,9.8,0.562,0.0,0.1,0.0,5.4,7.2,0.757,2.8,5.2,8.1,1.3,1.0,1.3,2.3,2.2,16.5
203919,2013-14,00,2535,California-Los Angeles,19.0,36,36,30.1,5.8,11.9,0.485,1.4,4.1,0.356,4.4,5.3,0.836,1.9,3.5,5.3,2.3,2.6,0.1,1.5,2.2,17.4
203947,2013-14,00,2506,Arizona State,24.0,33,33,30.9,4.0,7.4,0.545,0.0,0.0,,3.4,4.9,0.693,2.2,6.1,8.2,0.5,0.4,4.0,1.5,3.0,11.5
203946,2013-14,00,3208,New Mexico,23.0,34,34,32.9,7.0,12.5,0.556,0.0,0.1,0.333,6.4,8.8,0.735,2.2,5.1,7.4,1.6,0.6,1.5,2.0,2.1,20.4
203920,2013-14,00,3215,Nevada-Las Vegas,21.0,33,32,31.4,3.8,7.4,0.51,0.0,0.0,,4.0,5.7,0.693,4.0,6.2,10.2,1.2,0.6,3.8,1.3,2.3,11.5
203938,2013-14,00,3733,Wisconsin-Green Bay,21.0,30,30,30.3,5.5,11.6,0.476,1.4,3.3,0.42,2.9,4.0,0.727,2.1,3.6,5.7,1.0,0.5,3.1,2.2,2.2,15.3
203900,2013-14,00,3392,Oklahoma State,22.0,34,34,35.3,5.6,11.8,0.473,1.6,4.3,0.379,4.4,5.7,0.768,1.1,4.2,5.3,2.9,1.0,1.0,1.6,2.5,17.2
203913,2013-14,00,3043,Missouri,21.0,35,35,37.0,5.8,12.4,0.467,2.3,5.6,0.41,6.1,7.6,0.797,0.5,3.9,4.4,1.9,0.6,0.1,2.3,1.6,19.9
203902,2013-14,00,3340,Xavier,21.0,34,34,35.3,5.9,12.4,0.479,0.6,1.4,0.388,4.6,6.9,0.668,0.4,2.2,2.7,4.2,1.3,0.2,2.6,2.1,17.0
203903,2013-14,00,3043,Missouri,22.0,35,35,35.1,6.0,13.4,0.447,0.9,3.3,0.281,4.6,5.6,0.831,0.8,3.0,3.8,3.4,1.1,0.2,2.7,2.2,17.5
203905,2013-14,00,3346,Ohio State,23.0,35,35,34.4,3.2,6.8,0.473,0.5,1.5,0.302,2.9,3.9,0.741,0.3,3.3,3.6,4.7,2.5,0.1,2.6,2.4,9.8
203921,2013-14,00,2842,Wichita State,23.0,36,36,27.4,5.2,10.7,0.486,1.8,4.9,0.375,4.2,5.0,0.844,1.3,4.6,5.9,0.8,0.8,0.8,1.9,2.3,16.4
203898,2013-14,00,3320,Syracuse,19.0,34,34,35.7,4.4,10.6,0.411,0.9,2.5,0.353,3.4,4.4,0.765,0.8,2.6,3.4,5.5,2.1,0.2,1.7,2.0,12.9
203927,2013-14,00,3320,Syracuse,22.0,34,34,37.8,6.4,14.9,0.429,0.7,2.6,0.276,3.0,4.2,0.725,1.7,4.7,6.4,1.3,1.3,0.8,2.5,2.1,16.5
203932,2013-14,00,2507,Arizona,18.0,38,38,31.2,5.0,10.1,0.495,0.4,1.2,0.356,2.0,4.7,0.422,2.7,5.3,8.0,2.0,0.9,1.0,1.4,2.4,12.4
203798,2012-13,00,3104,North Carolina,20.0,34,14,23.6,4.7,10.9,0.431,2.6,6.6,0.396,2.6,3.3,0.779,1.9,2.4,4.3,1.4,1.3,0.4,1.1,1.9,14.6
203925,2013-14,00,3670,Virginia,22.0,37,37,28.8,4.0,9.1,0.441,1.9,4.9,0.4,2.0,3.1,0.64,0.6,2.4,2.9,2.3,0.9,0.2,1.3,2.4,12.0
203918,2013-14,00,3111,Duke,21.0,35,33,32.9,5.5,11.8,0.464,2.0,4.8,0.42,3.1,3.9,0.807,0.8,3.1,3.9,2.1,0.7,0.3,1.5,2.6,16.1
203928,2013-14,00,3654,Baylor,23.0,38,38,29.0,4.8,9.7,0.5,0.4,1.0,0.368,3.6,5.6,0.64,2.8,5.4,8.2,1.0,0.4,1.3,1.3,2.2,13.7
203910,2013-14,00,2507,Arizona,21.0,38,38,33.0,5.4,12.5,0.432,1.6,4.4,0.367,3.8,4.9,0.781,0.8,3.2,4.1,2.8,1.1,0.7,1.7,2.0,16.3
203945,2013-14,00,3208,New Mexico,22.0,32,32,32.0,5.2,10.5,0.49,0.4,1.8,0.214,2.6,3.8,0.667,2.3,6.4,8.7,1.1,0.4,2.7,1.8,2.6,13.3
203897,2013-14,00,2535,California-Los Angeles,19.0,37,1,24.4,3.4,7.8,0.441,1.3,3.5,0.375,1.3,1.8,0.691,0.5,2.1,2.5,1.8,0.9,0.2,1.1,2.0,9.4
203906,2013-14,00,2714,Iowa,21.0,33,33,30.2,5.5,13.2,0.42,1.6,4.5,0.349,4.3,6.0,0.714,0.8,2.4,3.2,3.6,1.8,0.2,1.7,1.9,17.0
203949,2013-14,00,3104,North Carolina,21.0,34,34,30.1,5.1,11.1,0.458,0.0,0.2,0.0,4.1,7.6,0.537,2.6,4.1,6.8,1.7,1.3,0.9,1.4,2.7,14.2
203909,2013-14,00,3526,Clemson,21.0,36,35,33.7,5.8,12.6,0.459,1.2,3.8,0.304,4.3,5.1,0.842,2.4,4.7,7.1,1.6,1.1,2.8,2.3,2.2,17.1
203926,2013-14,00,3160,Creighton,22.0,35,35,33.7,9.4,17.9,0.526,2.7,6.1,0.449,5.1,5.9,0.864,1.6,5.3,7.0,1.6,0.2,0.1,1.8,1.9,26.7
203895,2013-14,00,3575,Tennessee,23.0,37,37,32.2,6.0,13.8,0.436,2.1,6.1,0.351,4.5,5.7,0.788,0.7,2.8,3.5,2.5,0.7,1.0,2.1,2.1,18.7
203894,2013-14,00,2609,Connecticut,22.0,40,40,35.1,5.3,12.4,0.429,2.2,5.4,0.405,5.2,6.0,0.87,1.0,4.9,5.9,4.9,1.8,0.3,2.9,2.1,18.0
203948,2013-14,00,2863,Louisiana State,21.0,34,34,30.0,6.0,12.0,0.496,0.0,0.1,0.5,3.5,5.5,0.634,3.0,4.7,7.7,1.6,0.5,0.9,3.2,3.2,15.4
203901,2013-14,00,2867,Louisiana-Lafayette,20.0,35,35,35.9,6.8,13.3,0.509,0.4,1.5,0.259,5.3,8.6,0.609,2.3,3.7,6.0,5.9,2.3,0.6,3.6,2.4,19.2
203939,2013-14,00,2571,Stanford,22.0,36,36,32.4,4.9,10.5,0.462,0.3,1.1,0.256,4.0,5.9,0.687,1.9,4.9,6.9,3.1,1.3,0.8,2.9,3.1,14.0
203944,2013-14,00,2852,Kentucky,19.0,40,40,30.8,4.9,9.8,0.5,0.1,0.5,0.167,5.1,7.2,0.706,3.5,6.9,10.4,1.4,0.5,0.8,2.5,2.3,15.0
203922,2013-14,00,2983,Michigan,20.0,37,37,32.3,4.9,10.1,0.488,0.9,2.9,0.306,2.4,3.1,0.757,1.5,3.0,4.4,1.2,0.9,0.3,1.2,1.5,13.1
203935,2013-14,00,3392,Oklahoma State,20.0,31,31,32.7,5.3,12.5,0.422,1.6,5.3,0.299,5.9,8.1,0.728,1.4,4.5,5.9,4.8,2.9,0.6,2.6,2.9,18.0
203893,2013-14,00,2855,Louisville,23.0,37,36,29.3,6.1,13.0,0.468,1.9,4.9,0.387,4.1,5.9,0.705,0.8,2.5,3.3,4.6,2.0,0.1,2.8,2.5,18.2
203917,2013-14,00,2983,Michigan,20.0,36,36,35.6,5.1,10.9,0.47,2.6,5.8,0.442,4.7,5.7,0.824,0.4,2.5,2.9,3.3,0.6,0.3,1.9,1.3,17.5
203950,2013-14,00,3575,Tennessee,20.0,37,37,32.4,5.4,10.1,0.531,0.0,0.0,,4.3,6.2,0.696,4.2,6.4,10.6,2.0,0.7,0.9,2.1,2.0,15.1
203904,2013-14,00,2555,San Diego State,23.0,36,36,31.3,5.2,12.7,0.411,1.7,4.6,0.372,5.4,6.5,0.834,0.6,2.3,2.9,3.2,1.6,0.1,1.4,2.0,17.6
203943,2013-14,00,2783,Indiana,18.0,30,29,26.5,3.8,7.2,0.523,0.5,1.1,0.485,3.2,4.5,0.716,2.4,6.6,9.0,0.6,0.9,1.4,2.1,2.7,11.3
203933,2013-14,00,3132,North Carolina State,20.0,35,35,35.4,9.8,18.6,0.525,0.9,3.3,0.267,4.5,6.5,0.69,3.2,3.9,7.1,1.1,1.8,0.6,2.4,2.8,24.9
203912,2013-14,00,3721,Washington,23.0,32,32,34.9,6.2,13.6,0.453,2.8,7.2,0.391,3.2,3.7,0.873,0.7,3.0,3.7,2.5,1.0,1.0,1.7,2.3,18.3
203923,2013-14,00,2852,Kentucky,18.0,40,39,32.4,4.6,11.3,0.407,2.1,5.9,0.349,3.1,4.4,0.706,1.0,3.3,4.3,1.7,0.8,0.2,1.9,2.1,14.3
1626147,2014-15,00,3670,Virginia,21.0,26,23,27.8,4.0,8.5,0.466,1.8,4.0,0.452,2.5,3.2,0.78,0.7,3.4,4.0,1.7,0.7,0.5,1.2,1.2,12.2
1626165,2014-15,00,2507,Arizona,20.0,38,38,27.8,4.4,8.5,0.514,0.3,0.9,0.333,3.2,4.5,0.703,1.8,3.4,5.2,0.7,0.6,0.7,1.4,2.8,12.2
1626207,2014-15,00,2609,Connecticut,22.0,34,34,35.8,5.4,12.6,0.423,2.5,6.1,0.411,4.2,4.9,0.85,0.4,3.6,4.1,3.8,1.4,0.2,2.4,1.9,17.4
1626164,2014-15,00,2852,Kentucky,18.0,38,0,21.5,3.6,7.6,0.47,1.5,3.7,0.411,1.4,1.7,0.828,0.4,1.6,2.0,1.1,0.4,0.1,1.0,1.5,10.0
1626148,2014-15,00,2571,Stanford,22.0,37,36,35.7,4.8,11.0,0.431,2.1,4.8,0.441,3.1,3.9,0.795,1.1,5.8,6.9,2.5,0.8,0.2,1.9,2.1,14.8
1626176,2014-15,00,3320,Syracuse,23.0,31,31,34.3,6.5,11.9,0.552,0.0,0.0,0.0,4.4,6.2,0.712,3.1,6.0,9.1,1.5,0.9,2.5,2.5,3.4,17.5
1626192,2014-15,00,2806,Notre Dame,22.0,38,38,35.6,4.4,9.4,0.466,2.4,5.8,0.423,1.3,1.7,0.781,1.1,6.3,7.4,1.5,0.7,0.9,1.2,2.0,12.5
1626188,2014-15,00,3111,Duke,22.0,39,39,35.8,5.1,11.3,0.453,2.6,6.6,0.395,2.5,2.8,0.891,0.4,3.0,3.4,2.6,1.0,0.0,1.2,1.9,15.3
1626183,2014-15,00,2989,Michigan State,22.0,35,32,30.1,5.2,9.7,0.535,0.0,0.0,,1.5,3.0,0.49,2.9,6.2,9.1,1.7,1.2,1.7,1.9,2.1,11.9
1626155,2014-15,00,3738,Wisconsin,21.0,40,40,31.0,5.3,10.2,0.525,1.3,3.8,0.331,2.0,2.8,0.708,1.9,3.6,5.5,1.2,0.5,0.5,0.9,1.1,13.9
1626187,2014-15,00,2635,Florida,21.0,26,19,29.2,3.8,9.0,0.417,2.2,5.8,0.38,2.3,2.7,0.871,0.9,3.2,4.1,1.4,1.2,0.1,1.8,1.7,12.1
1626203,2014-15,00,3694,Virginia Commonwealth,21.0,33,33,29.4,5.2,12.2,0.428,1.9,5.1,0.381,3.8,5.5,0.691,2.2,4.8,7.1,1.6,0.6,0.3,1.1,2.1,16.2
1626152,2014-15,00,2903,Boston College,22.0,32,31,37.6,7.0,15.5,0.454,2.0,5.8,0.353,3.4,4.5,0.759,0.8,3.5,4.2,4.2,1.3,0.0,2.7,2.1,19.5
1626150,2014-15,00,2852,Kentucky,20.0,39,39,25.5,2.6,6.8,0.378,0.9,2.4,0.383,3.2,4.1,0.792,0.3,1.9,2.2,3.6,1.0,0.2,1.6,1.8,9.3
1626151,2014-15,00,2852,Kentucky,20.0,39,38,25.8,3.7,9.5,0.395,1.5,4.8,0.316,2.0,2.6,0.782,0.4,2.2,2.6,1.4,1.1,0.2,0.9,1.6,11.0
1626227,2014-15,00,3714,Eastern Washington,21.0,32,32,36.9,7.2,15.3,0.469,4.0,9.3,0.431,4.7,5.5,0.852,0.6,3.0,3.6,2.6,1.1,0.1,2.0,1.9,23.1
1626186,2014-15,00,2520,California-Davis,23.0,28,28,33.4,6.7,13.4,0.503,2.9,5.9,0.488,4.6,5.6,0.822,0.7,4.3,4.9,3.4,1.4,0.2,3.0,1.9,20.9
1626178,2014-15,00,2507,Arizona,20.0,38,25,28.7,3.6,7.2,0.502,0.2,0.8,0.207,3.8,5.4,0.707,2.0,4.8,6.8,1.6,1.2,0.8,1.6,2.5,11.2
1626158,2014-15,00,3335,Bowling Green,21.0,31,31,28.8,5.3,9.5,0.563,0.6,1.4,0.419,3.5,4.9,0.712,2.8,5.2,8.0,0.8,0.7,2.7,1.9,2.5,14.7
1626182,2014-15,00,3601,Texas,22.0,32,31,26.1,3.3,8.4,0.389,1.3,4.1,0.331,2.4,3.1,0.778,2.2,3.9,6.1,1.1,0.5,1.0,1.5,2.2,10.3
1626154,2014-15,00,2663,Georgia State,21.0,35,35,37.0,5.8,14.7,0.395,2.3,7.5,0.305,5.8,6.6,0.878,0.8,3.9,4.7,3.6,2.1,1.0,2.2,2.4,19.7
1626205,2014-15,00,3618,Texas-El Paso,20.0,33,30,28.5,5.5,10.5,0.526,0.1,0.3,0.4,3.8,6.3,0.599,2.7,6.6,9.2,1.7,1.2,1.0,2.8,3.0,14.9
1626177,2014-15,00,2852,Kentucky,19.0,39,0,16.3,2.0,4.0,0.506,0.0,0.0,,2.3,3.7,0.625,1.7,2.9,4.6,0.7,0.4,0.9,1.1,1.8,6.4
1626145,2014-15,00,3111,Duke,19.0,39,39,33.9,3.5,8.3,0.417,1.2,3.2,0.379,3.7,4.2,0.889,0.5,3.0,3.5,5.6,1.5,0.1,1.9,1.2,11.8
1626185,2014-15,00,2863,Louisiana State,21.0,33,32,35.1,6.1,12.0,0.509,0.4,1.6,0.269,4.2,6.2,0.69,3.0,6.3,9.2,1.8,1.2,0.7,2.8,2.8,16.9
204456,2014-15,00,2507,Arizona,23.0,38,38,30.5,4.1,8.2,0.498,0.7,2.1,0.321,1.5,1.8,0.829,0.7,3.2,3.8,6.3,2.2,0.1,2.1,1.8,10.4
1626175,2014-15,00,2863,Louisiana State,20.0,31,31,34.9,6.2,12.2,0.504,0.0,0.3,0.111,3.1,4.7,0.646,3.2,6.7,9.9,1.3,0.9,3.6,3.3,2.6,15.4
1626162,2014-15,00,2828,Kansas,19.0,36,27,21.0,3.1,6.9,0.444,0.9,2.6,0.358,2.2,3.1,0.718,1.1,3.8,5.0,0.8,1.1,0.4,1.2,2.0,9.3
1626166,2014-15,00,2858,Murray State,20.0,35,35,32.2,7.0,15.3,0.456,2.4,6.4,0.377,3.8,4.8,0.787,0.6,3.1,3.7,6.0,1.9,0.5,2.5,2.1,20.2
1626189,2014-15,00,3158,Nebraska,22.0,31,31,35.0,5.9,15.0,0.396,2.2,7.0,0.313,4.1,5.8,0.711,0.5,4.4,4.9,2.8,1.1,0.9,3.4,3.0,18.2
1626171,2014-15,00,2494,Arkansas,20.0,36,36,29.9,6.9,12.9,0.536,0.4,0.8,0.467,3.2,4.3,0.737,3.7,5.2,8.9,1.2,1.1,1.4,1.6,2.2,17.5
1626181,2014-15,00,2535,California-Los Angeles,22.0,36,36,34.6,5.9,13.0,0.456,1.1,3.3,0.319,3.5,4.7,0.751,0.6,4.1,4.7,2.1,1.8,0.4,2.2,2.5,16.4
1626180,2014-15,00,2494,Arkansas,21.0,36,34,30.2,5.0,11.5,0.436,1.5,4.6,0.333,4.4,5.7,0.775,1.6,3.7,5.3,1.7,0.9,0.5,1.7,1.7,15.9
1626184,2014-15,00,2571,Stanford,22.0,37,37,36.4,5.9,14.6,0.403,2.4,6.7,0.363,5.4,6.2,0.877,0.3,3.0,3.3,3.0,1.4,0.1,2.0,2.2,19.6
1626179,2014-15,00,2855,Louisville,21.0,36,35,35.0,5.9,14.5,0.411,1.3,4.4,0.306,3.9,4.9,0.79,1.2,4.4,5.6,3.0,2.0,0.2,2.2,1.7,17.1
1626208,2014-15,00,3733,Wisconsin-Green Bay,21.0,33,33,35.0,6.5,14.3,0.452,1.4,4.5,0.311,4.3,5.5,0.78,0.8,3.7,4.5,4.0,1.7,0.2,2.2,2.2,18.6
1626194,2014-15,00,3700,William & Mary,22.0,33,33,36.7,6.5,14.3,0.456,3.1,7.7,0.402,3.8,4.6,0.83,0.3,2.5,2.8,2.9,0.6,0.1,2.3,1.1,20.0
1626160,2014-15,00,3104,North Carolina,21.0,38,34,29.1,3.1,7.1,0.428,0.3,0.8,0.375,1.9,3.1,0.615,1.6,4.0,5.6,4.3,1.5,0.3,2.2,2.4,8.3
1626173,2014-15,00,3215,Nevada-Las Vegas,18.0,23,23,32.2,6.3,14.3,0.439,2.3,6.1,0.383,3.0,4.3,0.694,0.6,4.2,4.8,1.6,0.8,0.3,2.2,2.3,17.8
1626217,2014-15,00,2635,Florida,20.0,31,6,14.6,2.1,3.8,0.538,0.0,0.1,0.0,0.5,1.4,0.386,1.3,2.2,3.5,0.1,0.3,1.2,1.0,2.0,4.7
1626210,2014-15,00,2563,California-Santa Barbara,22.0,26,26,32.6,6.2,13.4,0.458,0.0,0.1,0.0,5.0,6.5,0.768,3.3,8.5,11.8,1.7,1.2,1.8,2.0,2.7,17.3
1626153,2014-15,00,3661,Utah,23.0,35,35,33.3,4.7,9.3,0.509,0.7,2.1,0.356,4.4,5.2,0.836,1.0,4.0,4.9,5.1,2.1,1.0,1.9,1.4,14.5
1627758,2015-16,00,2842,Wichita State,23.0,35,35,31.6,4.6,10.8,0.424,1.8,5.2,0.35,3.1,3.9,0.793,0.5,4.3,4.8,3.2,1.5,0.6,1.5,1.4,14.0
1627735,2014-15,00,3590,Vanderbilt,19.0,35,24,28.8,2.9,6.5,0.439,1.2,2.8,0.439,2.4,3.0,0.802,0.5,3.7,4.1,4.4,1.4,0.1,1.9,2.5,9.4
1627761,2015-16,00,3478,Saint Joseph's,21.0,36,35,37.3,6.6,13.8,0.479,0.9,3.6,0.266,3.3,4.9,0.657,1.4,6.3,7.8,4.5,1.4,0.8,2.0,2.4,17.4
1627791,2015-16,00,3517,Providence,21.0,35,33,34.2,7.0,15.2,0.462,1.5,4.5,0.329,5.5,7.1,0.782,2.7,5.0,7.7,1.1,0.9,1.0,1.9,2.8,21.1
1628417,2016-17,00,3526,Clemson,23.0,33,33,34.3,6.7,13.4,0.499,0.7,2.8,0.255,3.6,5.1,0.714,1.8,4.5,6.3,1.5,0.8,0.9,1.7,1.6,17.7
1627762,2015-16,00,3658,Weber State,22.0,33,33,31.6,5.8,10.2,0.573,0.6,1.7,0.364,4.8,6.9,0.697,3.3,9.3,12.6,1.1,0.7,1.2,2.4,2.2,17.1
1627763,2015-16,00,3670,Virginia,23.0,37,37,34.1,6.2,13.6,0.457,2.0,5.2,0.391,3.8,4.2,0.897,0.5,3.5,4.1,3.1,0.9,0.2,1.4,2.1,18.2
1627737,2015-16,00,3721,Washington,18.0,34,34,24.9,5.3,10.0,0.531,0.6,1.8,0.35,2.6,3.8,0.685,2.5,2.9,5.6,0.8,0.9,1.6,4.1,2.0,13.8
1627766,2015-16,00,3389,Oklahoma,22.0,37,37,33.3,4.6,11.2,0.406,1.8,4.3,0.411,1.8,2.6,0.67,0.6,3.8,4.5,4.5,1.4,0.3,2.4,1.7,12.6
1627767,2015-16,00,2828,Kansas,19.0,27,1,7.5,1.2,2.1,0.569,0.0,0.0,,0.6,1.0,0.556,0.6,1.9,2.5,0.0,0.3,0.9,0.6,1.4,3.0
1627768,2015-16,00,2828,Kansas,22.0,38,38,30.3,6.2,11.7,0.531,0.7,1.7,0.438,3.7,4.7,0.785,1.7,4.1,5.8,1.3,0.5,0.5,1.5,1.7,16.9
1627770,2015-16,00,307,Oakland,21.0,35,35,36.7,7.7,17.5,0.44,2.2,6.1,0.355,6.8,8.1,0.848,0.7,3.5,4.3,9.3,2.0,0.2,3.4,3.0,24.4
1627827,2015-16,00,2635,Florida,23.0,36,36,31.8,4.7,10.8,0.437,2.0,5.4,0.368,3.4,4.6,0.733,2.5,5.9,8.3,2.1,0.9,0.8,1.9,2.2,14.7
1627771,2015-16,00,3320,Syracuse,24.0,37,37,37.9,6.1,13.2,0.461,2.5,6.3,0.391,2.9,4.3,0.663,1.1,3.0,4.1,4.3,1.9,0.4,2.8,2.6,17.5
1627772,2015-16,00,2609,Connecticut,20.0,36,36,32.0,4.4,11.4,0.387,1.3,3.9,0.331,2.4,2.8,0.86,0.9,8.0,8.9,4.7,1.1,0.4,2.4,1.8,12.5
1628404,2016-17,00,3502,Villanova,22.0,36,36,33.2,6.6,12.9,0.51,2.1,5.1,0.404,3.5,4.7,0.747,1.4,5.0,6.4,2.9,1.6,0.3,2.0,2.3,18.7
204211,2013-14,00,3338,Cincinnati,23.0,34,34,27.8,4.7,8.9,0.532,0.0,0.0,,1.7,3.7,0.46,3.2,4.0,7.3,1.7,1.6,2.9,2.0,3.1,11.1
1627743,2015-16,00,2806,Notre Dame,21.0,35,35,35.9,5.5,12.2,0.451,1.5,4.7,0.331,3.2,4.0,0.813,0.9,2.6,3.5,4.7,1.2,0.3,1.9,2.2,15.8
1627744,2015-16,00,3104,North Carolina,22.0,40,39,28.0,6.7,10.9,0.614,0.0,0.0,,3.6,4.6,0.783,2.9,7.5,10.4,1.5,1.1,1.5,1.8,2.7,17.0
1627745,2015-16,00,3590,Vanderbilt,21.0,33,33,26.2,5.6,9.5,0.59,0.0,0.1,0.0,2.7,5.1,0.536,2.2,4.6,6.9,1.2,0.2,1.6,2.0,3.3,13.9
1627774,2015-16,00,2953,Maryland,22.0,36,36,31.4,3.9,7.8,0.5,1.6,4.0,0.396,2.2,2.6,0.832,1.0,4.2,5.3,1.1,1.1,1.0,1.7,1.9,11.6
1627775,2015-16,00,3215,Nevada-Las Vegas,20.0,33,32,33.7,5.1,10.9,0.465,2.1,5.6,0.366,2.5,3.2,0.774,1.2,4.0,5.1,3.9,2.5,0.4,2.1,2.2,14.7
1629005,2017-18,00,2828,Kansas,21.0,39,33,31.6,4.8,10.3,0.463,2.2,5.3,0.415,2.5,2.9,0.835,0.5,4.5,5.0,2.1,1.1,0.2,1.5,1.6,14.2
1627777,2015-16,00,2700,Iowa State,23.0,35,35,33.2,8.1,14.8,0.546,1.6,4.1,0.392,2.7,3.4,0.807,1.3,4.9,6.2,3.3,0.9,0.6,2.6,3.2,20.5
1627778,2015-16,00,2855,Louisville,19.0,31,29,24.6,4.4,7.1,0.62,0.0,0.0,0.0,1.1,1.8,0.589,2.9,5.5,8.5,1.6,0.8,2.0,2.1,3.0,9.9
1627779,2015-16,00,3104,North Carolina,22.0,34,34,31.6,4.1,10.4,0.398,2.2,6.1,0.356,2.1,2.7,0.774,0.4,2.1,2.5,3.8,1.1,0.4,1.2,1.5,12.6
